u,v,name,length,highway,oneway
60918318,60925716,Trans-Manhattan Expressway,278.397397254,motorway,True
42428975,42428973,Broadway,87.2867153519,primary,True
42428975,561035381,West 166th Street,18.3082663344,residential,False
42428134,42428144,Cabrini Boulevard,224.58483941,residential,True
42428134,42428130,"[u'West 187th Street', u'West 186th Street', u'Chittenden Avenue']",250.411498318,residential,True
42428978,42427136,West 168th Street,233.298696949,tertiary,False
42428978,561035382,West 168th Street,14.4813074385,tertiary,False
42428978,42428975,Broadway,153.72208448,primary,True
42453555,62915514,West 46th Street,21.0084196175,secondary,True
42453555,42443570,12th Avenue,160.291968599,trunk,True
42428980,42433041,Saint Nicholas Avenue,75.8685579881,secondary,True
42428980,2499757467,West 169th Street,13.998389616,residential,True
42428980,2499757469,Broadway,46.3140374549,primary,True
42445365,42434948,Madison Avenue,84.6356922792,secondary,True
42445365,42437644,East 34th Street,154.439924538,primary,False
42445365,561042190,East 34th Street,145.695363457,primary,False
42437174,42446161,East 116th Street,155.428525984,residential,False
42437174,42435387,5th Avenue,89.3606198534,secondary,True
42437174,42437177,West 116th Street,305.356536351,residential,False
587934263,587934268,Riverside Drive,54.0779598624,secondary,True
42428984,42428985,Broadway,87.7561895605,primary,False
42428984,2499757469,Broadway,39.6663139034,primary,False
42428984,42427143,West 170th Street,229.929336623,residential,True
42428985,42428984,Broadway,87.7561895605,primary,False
42428985,42427146,West 171st Street,189.097320968,residential,True
42428985,42428989,Broadway,80.9651755075,primary,False
3551738975,42442589,West 128th Street,184.69124082,residential,False
42453564,42440253,12th Avenue,77.1371814107,trunk,True
42428989,42428985,Broadway,80.9651755075,primary,False
42428989,42433044,West 172nd Street,100.509680247,residential,True
42428989,2499802957,Broadway,46.3245998936,primary,False
42445374,42445369,East 34th Street,148.081442148,primary,False
42445374,42445378,East 34th Street,157.306666689,primary,False
42445374,42446935,Lexington Avenue,84.7738856776,secondary,True
42430044,42430041,Kenmare Street,35.741267462,primary,False
42430044,42432165,Lafayette Street,67.2415005884,primary,True
42429536,42438240,Adam Clayton Powell Jr. Boulevard,81.5803097633,primary,True
42429536,2141026534,West 132nd Street,14.0424234629,residential,True
42445378,42445374,East 34th Street,157.306666689,primary,False
42445378,42445382,East 34th Street,73.7478732865,primary,False
42445378,42434959,3rd Avenue,84.5790705497,primary,True
42437188,42446778,Manhattan Avenue,85.9470343766,residential,False
42437188,42447323,Manhattan Avenue,85.8818892415,residential,False
42437188,42437196,West 116th Street,134.614392137,tertiary,False
42437188,595703198,West 116th Street,384.641041391,"[u'tertiary', u'secondary']",False
42445382,4012724160,East 34th Street,139.608734587,primary,False
42445382,42445378,East 34th Street,73.7478732865,primary,False
42453575,42443264,5th Avenue,79.0904586462,secondary,True
42453575,42446099,East 98th Street,154.555991389,residential,True
42453577,42445258,Park Avenue,79.9442587124,secondary,True
42453577,42447174,East 98th Street,142.605300057,residential,True
42429002,42429006,Broadway,84.5223965986,primary,False
42429002,42428998,Broadway,86.7576887846,primary,False
42429002,42427159,West 175th Street,140.19324546,residential,True
42445387,4012724160,East 34th Street,63.1810894698,primary,False
42445387,42434969,Tunnel Entrance Street,84.5090527182,primary,True
42445387,42445390,East 34th Street,165.120585844,primary,False
42437196,42440112,Morningside Avenue,87.4818623869,residential,False
42437196,42437188,West 116th Street,134.614392137,tertiary,False
42437196,42440108,Morningside Avenue,98.9390715984,residential,False
42445390,42445392,East 34th Street,137.799957038,primary,False
42445390,42445387,East 34th Street,165.120585844,primary,False
42445390,42434974,1st Avenue,86.4288154948,primary,True
42445392,406048768,FDR Drive,82.5924951028,primary,False
42445392,42451126,FDR Drive,57.7637019863,residential,True
42445392,42445390,East 34th Street,137.799957038,primary,False
42437201,42446721,5th Avenue,82.9420070072,secondary,True
42437201,42446155,East 112th Street,155.210431193,residential,True
42453586,42443492,Fairview Avenue,136.948821773,tertiary,False
42453586,42433151,Fort George Hill,41.121569615,secondary,False
4332563027,4332563033,West 67th Street,35.4727170984,unclassified,True
4332563027,42424427,West 67th Street,119.388560997,unclassified,False
42437204,42431200,Malcolm X Boulevard,78.9252268375,secondary,True
42437204,42437201,West 112th Street,305.312408627,residential,True
42429013,42429017,Broadway,79.296492574,primary,False
42429013,42429011,Broadway,17.7696712123,primary,False
42453591,42429104,Fairview Avenue,106.977521439,tertiary,False
42453591,42443492,Fairview Avenue,157.327909887,tertiary,False
42453591,42429109,"[u'Broadway Terrace', u'West 193rd Street']",217.690189844,residential,True
4332563033,42423677,West Drive,648.530636903,unclassified,True
42437211,42446728,Adam Clayton Powell Jr. Boulevard,80.678809061,primary,True
42437211,2141026525,West 112th Street,17.7734747879,residential,True
42445404,42445896,Madison Avenue,78.3607669894,secondary,True
42445404,4597668033,East 30th Street,151.241290915,tertiary,True
42435002,42449801,Haven Avenue,80.2413905742,residential,True
42429023,42429017,Broadway,84.9604788759,primary,False
42429023,60926076,West 179th Street,166.178203008,secondary,True
42429023,42428094,Broadway,82.8858635101,primary,False
42437118,42449874,Columbia Street,279.639938731,residential,False
42437118,42429812,Columbia Street,130.325324997,residential,False
42437118,42437119,Rivington Street,64.4916766524,residential,False
42445409,42456568,Park Avenue South,78.7659776575,secondary,True
42445409,42445411,East 30th Street,147.261411305,tertiary,True
42437218,42431210,Manhattan Avenue,79.8666010498,residential,False
42437218,42446733,Manhattan Avenue,79.6111008754,residential,False
42437218,42435746,West 112th Street,138.389714445,residential,True
42445411,42445413,East 30th Street,154.986597609,tertiary,True
42445411,42436751,Lexington Avenue,78.102313907,secondary,True
42453604,42453601,East 2nd Street,213.627718053,residential,True
42453604,42437343,Avenue A,81.2810313871,secondary,False
42453604,42455039,Avenue A,91.7881902747,secondary,False
42445413,42442902,East 30th Street,214.100163046,tertiary,True
42445413,42449926,3rd Avenue,79.4929893169,primary,True
42437222,1506445746,Amsterdam Avenue,80.5279694831,secondary,False
42437222,42442571,Amsterdam Avenue,79.612491615,secondary,False
42429032,42429035,Broadway,78.8555209312,primary,False
42429032,42429029,Broadway,70.9935514528,primary,False
42445417,42453187,1st Avenue,231.339745976,primary,True
42445417,4950763054,East 30th Street,210.251784851,unclassified,True
4862610026,42448338,East 55th Street,145.436930009,unclassified,True
4862610026,42446998,Lexington Avenue,79.2587489029,secondary,True
42429035,42429032,Broadway,78.8555209312,primary,False
42429035,42429044,Broadway,74.0346040507,primary,False
42429035,42438199,West 183rd Street,94.7242506635,residential,False
42453613,42437354,Avenue D,84.7410548362,secondary,False
42453613,42449874,Avenue D,15.0238133303,unclassified,False
42453613,592509222,East Houston Street,115.719763564,primary,True
42454120,42430981,West 62nd Street,66.3904864811,residential,False
42445426,42435400,1st Avenue,79.3366429817,primary,True
42445426,42445430,East 114th Street,216.020883667,residential,True
42436371,42436109,West Houston Street,129.03733447,tertiary,True
42436371,42436374,Hudson Street,81.4336856866,secondary,True
42429044,42454240,West 184th Street,85.0118944732,tertiary,False
42429044,42449641,West 184th Street,105.484330289,residential,False
42429044,42429058,Broadway,80.0863511135,primary,False
42429044,42429035,Broadway,74.0346040507,primary,False
246901366,42433712,Battery Place,160.1555882,residential,False
246901366,42443666,Little West Street,101.609670519,residential,True
246901366,246858654,Battery Place,38.746195508,residential,False
42453624,449581627,5th Avenue,52.59804942,secondary,True
42453624,42428212,West 25th Street,49.7507263618,residential,True
406006393,42436719,FDR Drive,561.777293323,motorway,True
42452994,588546882,Washington Street,172.425394985,residential,True
42452994,42451370,Morris Street,77.7867662356,residential,False
42453630,42430594,West 25th Street,273.749771263,residential,True
42453630,42445310,10th Avenue,78.2696434969,primary,True
42448661,42439210,Convent Avenue,79.4502085426,tertiary,False
42448661,42442628,West 147th Street,132.183808325,residential,True
42448661,42448655,Convent Avenue,79.4181823245,tertiary,False
42429058,42429072,Broadway,56.0379658795,primary,False
42429058,42449644,West 185th Street,116.390684857,residential,True
42429058,42429044,Broadway,80.0863511135,primary,False
42436374,42436377,Hudson Street,81.8753020152,secondary,True
42436374,42430761,Clarkson Street,153.907117778,secondary,True
42453638,42432802,Payson Avenue,198.823361789,residential,True
42453638,42457282,Beak Street,80.1370894516,residential,False
42433644,42433625,West 38th Street,273.648364221,unclassified,True
42433644,42423885,10th Avenue,80.1274168568,primary,True
587934347,42424823,Henry Hudson Parkway,643.330745017,motorway,True
42429072,42445689,West 186th Street,84.9290698656,residential,False
42429072,42429058,Broadway,56.0379658795,primary,False
42429072,42429083,Broadway,114.123880547,primary,False
60926616,42436832,Haven Avenue,74.2591115265,residential,True
42445466,42428411,Worth Street,146.448681175,residential,False
42445466,42427300,Worth Street,90.1420911437,residential,False
42445466,42430535,Lafayette Street,168.85176331,secondary,True
42429083,42429072,Broadway,114.123880547,primary,False
42429083,42436296,West 187th Street,86.8095887858,residential,False
42429083,42429094,Broadway,135.039303488,primary,False
42437280,42434357,East 18th Street,149.033238354,residential,True
42437280,42456543,Park Avenue South,74.0309518512,secondary,True
42429552,42443817,East 120th Street,153.966221784,residential,True
42429552,42435207,5th Avenue,79.7404509044,secondary,True
42445474,42428417,Leonard Street,145.604345856,residential,True
42445474,42445466,Lafayette Street,76.226072777,secondary,True
42437283,42446875,3rd Avenue,74.5642730987,primary,False
42437283,42449893,3rd Avenue,74.2279739115,primary,False
42437283,42437287,East 18th Street,216.015507005,residential,True
42431684,42427991,East 68th Street,215.900685216,residential,True
42431684,42455695,1st Avenue,79.1070244844,primary,True
42453669,42431230,Seaman Avenue,119.965296887,tertiary,False
42453669,42455509,Seaman Avenue,56.1158352103,tertiary,False
42453669,42453638,Payson Avenue,345.524829248,residential,True
42429094,42450290,West 189th Street,84.7872215199,residential,True
42429094,42429083,Broadway,135.039303488,primary,False
42429094,42429100,Broadway,137.89580843,primary,False
42437287,42437289,East 18th Street,230.585841536,residential,True
42437287,42442877,2nd Avenue,74.0289998993,primary,True
42437289,42439323,First Avenue Loop,380.986027978,residential,True
42437289,42455887,1st Avenue,74.5401335372,primary,True
42445484,42445481,Lafayette Street,85.4226886581,secondary,True
42445484,42427311,Walker Street,69.5148454561,primary,True
42429104,42427780,Broadway,134.514294786,primary,False
42429104,42429100,Broadway,26.086349665,primary,False
42429104,42453591,Fairview Avenue,106.977521439,tertiary,False
42445489,42439580,Lafayette Street,115.218922088,primary,True
42445489,42427324,Grand Street,53.5829573192,secondary,True
42450035,42447144,East 91st Street,154.442471182,residential,True
42450035,42448735,3rd Avenue,78.6048178962,primary,True
42437300,42437305,West 83rd Street,273.370627772,residential,True
42437300,42433565,Columbus Avenue,81.1801385981,primary,True
42429109,1764387321,Broadway,79.3197891853,primary,False
42429109,42427780,Broadway,51.4220640086,primary,False
42437305,1061531550,West 83rd Street,150.987873171,residential,True
42437305,42421806,Amsterdam Avenue,80.112061858,primary,True
42445498,42445505,Lafayette Street,94.1382537533,secondary,True
42445498,42458267,Prince Street,45.5454652397,residential,True
42453691,1773066054,Division Street,217.284032674,secondary,True
42445941,42443612,Madison Avenue,79.5459240668,secondary,True
42445941,42440951,East 55th Street,154.85389155,unclassified,True
42437312,42433569,Riverside Drive,89.758124964,secondary,False
42437312,42421820,Riverside Drive,88.2675932377,secondary,False
42445505,1918039897,Lafayette Street,81.711259815,secondary,True
42445505,42453327,Jersey Street,45.5647548821,residential,True
42453700,42440792,Orchard Street,57.0903043714,residential,True
